Date,HDFC Top 100 Fund,SBI Bluechip Fund,ICICI Pru Focused Equity,Axis Bluechip Fund,Mirae Asset Large Cap,Kotak Bluechip Fund,Nippon India Large Cap,UTI Mastershare Fund,Canara Robeco Bluechip,DSP Top 100 Equity Fund,Franklin India Bluechip,Tata Large Cap Fund,Aditya Birla SL Frontline,Invesco India Largecap,IDFC Large Cap Fund,HDFC Mid-Cap Opportunities,SBI Magnum Midcap Fund,ICICI Pru Midcap Fund,Axis Midcap Fund,Mirae Asset Midcap Fund,Kotak Emerging Equity,Nippon India Growth Fund,UTI Mid Cap Fund,DSP Midcap Fund,Franklin India Prima Fund,HDFC Small Cap Fund,SBI Small Cap Fund,ICICI Pru Smallcap Fund,Axis Small Cap Fund,Nippon India Small Cap,Kotak Small Cap Fund,DSP Small Cap Fund,Tata Small Cap Fund,HDFC Flexi Cap Fund,SBI Flexi Cap Fund,Parag Parikh Flexi Cap,UTI Flexi Cap Fund,Canara Robeco Flexi Cap,PGIM India Flexi Cap,Mirae Asset Flexi Cap Fund
2023-06-06,278.7065,233.448,237.2155,363.2085,319.1429,248.6041,354.4592,256.3462,426.1997,364.9284,310.7027,488.0925,148.2655,211.6238,344.8095,287.9243,170.8223,603.0639,322.3666,250.1626,153.0036,248.5514,270.5219,557.0987,313.252,444.238,332.8872,317.8375,200.2443,516.4926,251.9351,443.4246,296.4852,129.7335,222.4071,255.6247,296.9516,381.6997,471.0182,334.0542
2023-06-07,279.9024,233.7014,238.1421,361.4465,319.3824,247.3174,354.6697,257.9545,428.2828,367.0946,311.3926,493.2809,149.2,211.482,345.7338,288.8167,172.5843,600.6924,322.3924,251.3056,154.5809,249.5799,272.3629,561.3473,314.0506,444.5751,338.0983,317.4879,201.6106,513.2712,252.2947,444.544,297.3903,130.6774,224.9644,255.6318,297.8496,386.028,470.6665,336.2208
2023-06-08,275.5802,230.1999,234.3388,349.2079,312.6608,243.6536,347.2979,256.149,425.8585,361.9512,305.2519,483.1917,145.171,208.9169,342.4901,282.9057,170.7308,592.626,315.0817,248.1176,151.7225,243.113,267.1721,545.9592,311.1972,436.6556,330.9071,311.6606,197.2461,504.1447,249.2504,437.8238,289.9264,128.0487,225.5418,251.0346,291.445,383.8044,467.9096,328.3537
2023-06-09,275.5473,229.8065,233.4924,350.5983,316.6951,241.5602,347.4196,256.4667,425.8348,364.3983,303.95,486.5947,145.6393,209.6019,342.9522,284.4194,171.8141,595.8523,314.6221,247.7292,153.3296,242.7632,267.3872,546.3291,312.8055,436.6583,333.8478,313.8525,197.8097,505.4434,249.4434,436.2976,291.6484,126.7606,223.1874,254.7045,292.4005,386.6697,467.7571,326.6192
2023-06-12,278.6383,231.0315,235.9918,359.0874,321.0567,245.2727,351.2577,259.4751,428.8,368.9244,306.2085,499.512,146.446,209.9492,346.9727,288.0259,174.6463,600.7496,316.9294,248.6544,152.1059,243.4895,268.7179,556.1788,313.9887,439.623,335.5827,317.726,201.3882,504.9698,252.786,436.9219,294.1825,128.1729,227.4419,258.6297,295.5792,393.4816,475.303,331.0445
2023-06-13,271.5276,225.3854,234.4972,349.153,311.5372,242.2879,348.2492,254.3926,416.7033,360.0711,297.7021,479.3771,143.6332,204.9241,342.5159,277.791,171.8502,591.6357,310.2124,245.175,149.9756,239.4808,264.1913,543.7003,310.6724,429.2914,325.9515,310.8673,199.1929,490.9911,247.0142,429.0318,285.9218,125.1093,223.8123,254.4729,289.8847,387.1965,467.3046,322.9828
2023-06-14,272.1,226.5656,235.0491,351.8696,311.4991,242.6621,348.3186,256.5074,418.3884,362.7976,300.1805,488.213,143.861,206.3939,345.6565,280.5905,171.7866,594.8642,311.1359,246.4107,149.2789,243.7094,265.1034,548.322,309.3689,432.0687,327.1977,311.8573,198.2496,494.714,246.2856,424.1945,287.705,125.0718,223.5565,255.9479,292.6708,390.5787,469.8363,324.6778
2023-06-15,274.7401,229.5748,234.3625,361.6259,316.881,245.1359,352.7085,257.6059,425.0529,368.7197,304.3009,496.7337,145.5191,209.6702,348.8626,283.9273,172.5685,603.9071,314.331,249.3052,150.244,245.8568,268.5222,560.4024,315.4041,439.6605,338.1363,317.7966,202.6499,501.8681,249.5849,429.3433,292.4271,126.6091,225.9747,259.6278,296.7647,395.6191,479.9052,326.5713
2023-06-16,268.6094,226.8363,232.9323,354.7038,311.802,242.2385,347.8284,252.7123,418.5113,365.6716,298.8908,489.9727,144.1258,206.2185,343.5743,279.3161,170.0412,598.2453,309.1642,246.6624,147.5099,242.3572,266.7118,549.555,310.4976,433.0001,335.684,313.5812,201.79,493.0715,250.0603,424.7389,289.1612,125.2918,224.666,256.6649,292.9174,391.6684,471.7181,323.4344
2023-06-19,274.0303,232.2013,237.8722,368.5063,318.981,246.3315,353.215,256.2931,426.0392,373.1549,306.2072,501.7209,146.3216,209.6169,347.8332,287.6099,172.845,606.0589,316.4913,252.4921,151.4712,245.9349,270.4667,564.6012,316.1498,446.1056,343.0888,321.6984,205.698,504.5306,251.4689,434.3543,294.9457,128.0335,228.8617,264.7206,298.1916,399.917,488.2792,325.8364
2023-06-20,276.5509,234.2809,236.6142,376.4849,318.9764,247.5962,357.4104,256.2869,428.6246,376.8687,306.3195,502.8393,147.1281,209.5697,348.8649,292.1967,174.3322,598.6115,316.4006,254.4374,151.2775,247.469,271.764,569.47,317.088,449.0371,343.458,323.0387,206.57,506.3277,250.6106,430.1519,297.3815,128.3624,229.9048,263.685,298.873,402.9416,489.7489,329.7612
2023-06-21,275.5155,232.1629,235.5219,372.6495,314.8272,246.7623,349.5186,254.0325,424.4922,374.9215,301.5717,499.5546,144.6369,207.4774,349.428,286.8364,173.6329,598.3362,314.8239,252.1811,149.4322,244.7886,268.8792,563.2429,314.3751,445.458,339.9401,318.9815,204.3442,501.3136,249.493,427.8836,294.9928,127.6142,227.0919,256.9539,297.3147,397.4933,482.3261,329.2159
2023-06-22,277.0286,232.6168,236.1715,370.8131,316.5109,246.4742,348.3094,253.7137,424.9982,375.7623,301.1131,503.1929,143.8206,206.4408,352.7458,286.8073,172.6514,594.5735,313.2571,250.4674,148.3693,245.1269,269.9372,566.2009,317.1755,448.5042,336.1489,318.2343,202.5988,497.7303,251.4009,425.8378,295.2517,126.2412,225.7617,257.6832,297.7021,398.9409,485.3142,328.1009
2023-06-23,279.5235,233.9655,237.3583,375.77,320.9758,249.2045,352.4142,256.0123,429.9205,376.0614,301.9298,509.5479,145.3191,208.9399,355.1657,289.4876,174.8612,603.4981,315.2696,252.5822,149.6243,247.6521,272.4986,571.9132,320.3707,452.1235,342.729,319.5488,204.3367,500.2998,253.3492,429.3425,297.7925,127.4059,225.566,261.7039,297.8106,400.6164,491.5745,326.5945
2023-06-26,278.9492,236.0982,236.5184,375.265,320.3636,250.0997,352.2356,255.7756,431.7256,377.74,300.9266,508.5972,144.3306,208.1625,355.6095,287.4676,175.9901,604.7953,315.3491,251.7527,150.6036,246.2205,273.1719,573.7003,320.6154,455.523,343.7964,319.4105,204.3496,506.1912,252.6046,428.5508,296.9705,126.978,224.9853,262.3415,299.1407,399.5759,492.9076,326.6455
2023-06-27,282.3582,237.081,239.2129,374.7216,323.8393,250.6423,352.8088,256.1379,436.2245,380.2514,303.69,526.1089,146.351,209.669,356.9283,290.9327,178.2266,604.5379,317.1165,251.768,153.4034,248.1506,274.8141,578.5381,325.8921,455.9402,346.3953,321.4215,206.1903,510.5663,254.7121,430.068,299.4083,130.1699,226.1631,260.3677,303.8118,404.5987,496.7991,327.8834
2023-06-28,277.1043,236.2848,236.8206,373.9676,318.2064,250.3677,350.1535,253.5697,433.6894,375.6743,301.1226,523.5892,145.8821,207.5682,355.5475,287.7293,175.7006,599.9487,313.5559,251.0882,154.5102,243.1948,272.1071,570.5596,325.6115,448.7279,343.518,316.7843,204.8789,505.5478,253.561,421.1771,296.2953,128.9266,224.6508,259.3452,301.8201,398.616,489.4799,324.1161
2023-06-29,276.143,236.9159,235.19,378.5274,320.8768,248.954,352.8992,253.115,435.2998,374.8467,302.6826,528.7969,145.9352,209.1192,359.6057,288.8174,177.2108,599.9751,315.288,252.5804,155.5799,243.3821,271.4057,575.2489,324.5284,449.0527,349.5168,317.6303,208.7564,505.266,252.9105,421.5,296.7956,129.4934,223.7659,258.0259,299.6881,398.736,488.3635,326.7794
2023-06-30,270.2173,231.5184,229.4903,371.9018,314.8042,245.4899,347.7485,248.6911,428.0963,368.629,298.4516,516.5155,146.6024,207.0163,358.1655,282.0898,174.9117,583.7305,309.7991,249.5897,153.5826,239.25,268.2182,563.3918,316.0278,441.5697,344.9659,310.7474,207.3576,495.2654,251.1435,417.1988,291.9394,128.3523,221.7697,252.1664,294.9419,390.5892,477.6717,324.7275
2023-07-03,272.0032,232.4778,231.127,367.79,315.6151,246.6443,345.7542,246.5749,426.4765,368.372,299.3769,513.7766,147.6427,207.6081,359.7688,282.4596,175.6178,578.6692,308.9299,247.9485,152.1144,238.7353,268.7648,563.21,316.1122,443.8324,344.1664,310.37,207.946,494.2838,250.9499,415.9171,294.0111,128.1789,220.0907,250.3112,293.012,389.2987,478.3566,325.3554
2023-07-04,271.1596,230.0072,230.2656,359.8847,309.5395,243.5595,343.2511,244.6431,421.5629,362.9898,293.919,506.0982,145.3722,205.9078,358.8905,280.554,176.0396,564.2909,306.0823,247.863,152.7074,236.0329,268.4518,556.1348,316.7188,437.7674,345.3875,306.3879,203.072,491.1364,245.9856,410.641,289.1539,127.4898,219.3459,245.3765,290.0483,392.7228,472.3841,325.442
2023-07-05,270.0028,228.6857,229.0182,356.7434,307.2262,242.3263,339.6463,242.3594,417.3118,358.2262,291.7134,504.684,144.9785,203.0421,358.0885,278.1664,174.9629,560.6065,303.6523,247.3149,151.7429,233.5504,266.3801,549.3862,316.1772,435.1063,342.3782,303.5018,202.0906,489.9381,244.2059,405.557,286.5857,128.4347,216.2943,243.9738,288.867,388.0782,463.2591,318.1022
2023-07-06,275.8094,233.4248,231.0327,361.4237,312.8259,246.0622,346.1481,246.3883,424.8114,364.3422,295.9208,511.0664,146.9805,204.8252,362.0412,282.0231,176.8648,566.7912,307.9314,250.0272,153.588,236.4506,269.8652,557.2256,322.888,446.0165,342.8956,308.873,206.9518,496.9489,246.1766,409.194,291.7588,129.3212,222.5332,246.0756,291.6083,392.4803,469.6288,321.5673
2023-07-07,277.7136,237.051,232.6469,365.9094,318.9269,247.5667,353.7456,247.2753,431.0734,370.3777,299.4273,516.1232,147.9896,206.5312,364.5126,285.5186,177.7727,575.7124,312.4588,252.1695,155.9488,239.692,273.7965,570.5586,324.7634,455.308,343.2814,312.9313,208.8469,504.2734,250.9719,412.7717,294.6338,128.8511,226.3124,246.6938,297.3282,400.6537,475.8898,324.5292
2023-07-10,280.4161,238.4472,232.5193,371.9844,323.0119,249.0173,350.7824,248.1258,435.6024,373.5361,302.4332,523.2827,147.9711,208.9061,366.6014,288.294,180.7507,580.2605,314.284,253.8299,156.3632,241.7488,276.57,578.7958,326.3491,458.7757,345.2033,314.7248,213.3223,507.9751,250.2423,416.6573,297.2991,128.5617,229.321,252.3047,295.4165,404.4606,481.6734,328.201
2023-07-11,276.9657,236.1081,229.8028,368.7738,318.1666,246.2402,346.7486,247.8324,428.2851,370.1894,296.5923,516.168,147.2474,206.4199,364.0057,284.3591,178.8915,567.746,309.2034,250.61,151.8991,239.1028,273.2931,572.2999,323.3079,453.5833,341.9071,309.7562,211.6966,503.1928,247.0119,416.8585,293.7718,128.0937,226.4578,248.6882,291.9267,400.081,476.1694,324.3036
2023-07-12,277.7355,235.2504,226.3598,371.3203,316.1182,244.8039,341.9777,246.0517,429.412,368.8685,293.7833,511.2902,146.2315,206.7152,360.9386,284.7469,180.6067,559.1934,309.0322,252.4581,152.0393,237.5798,272.3678,567.4563,323.1183,452.4442,342.8818,309.6876,211.4799,502.7347,246.8424,417.7013,291.3213,127.3704,226.834,248.0737,291.5688,397.1552,480.4073,324.5186
2023-07-13,281.4416,239.5784,227.903,374.6461,322.7483,250.944,351.9492,248.6588,435.0244,374.4186,299.0706,517.2148,148.0577,210.8206,364.6871,288.6624,180.5024,579.6819,314.4845,255.0744,155.6209,242.2973,275.1417,581.8163,328.2107,459.2301,345.253,315.9837,212.8977,510.7605,253.8003,425.6821,295.2265,130.6523,227.7314,253.8548,293.6183,403.8794,484.9848,327.6527
2023-07-14,281.3457,238.1521,227.8854,374.4877,323.4807,250.2995,351.6659,247.6115,434.0939,374.1533,300.215,523.9791,147.4477,210.3987,364.042,287.3653,182.1775,581.0502,316.1024,254.2313,156.5464,244.8771,274.819,588.0871,332.2707,461.0844,345.3292,316.167,215.4289,514.8168,257.6346,431.3342,297.5225,131.4381,226.5045,255.4898,292.6934,403.7441,488.0881,327.0377
2023-07-17,289.7831,245.667,233.504,388.5768,333.3263,257.4436,362.7849,251.4809,445.3567,382.9709,309.3645,544.2236,150.4051,216.1515,373.1292,296.8548,187.0868,608.2413,326.3269,261.9471,160.6642,249.3967,282.3309,612.1169,342.9442,475.2502,352.1867,325.6015,219.638,532.1119,263.2164,445.153,304.578,133.7337,231.6856,264.9389,300.5766,419.1172,505.2666,336.1108
2023-07-18,292.9272,246.397,234.3841,392.1457,334.1693,257.9482,364.4948,254.3743,452.095,387.2967,310.1356,542.6905,150.9531,217.192,373.7236,297.7363,187.5476,617.3331,327.1868,262.3324,161.4485,250.801,283.587,620.3223,347.9912,478.316,356.6872,325.5612,219.8175,532.9969,264.9308,450.2249,305.7622,133.602,235.4145,264.8583,304.423,420.1069,509.1764,337.5908
2023-07-19,292.438,248.6334,236.0266,398.0196,333.3187,256.9426,363.6727,255.128,452.6814,389.8223,311.7857,539.7651,151.6805,217.3574,375.0772,299.9342,186.9384,617.9667,329.3394,263.8455,162.056,250.7533,284.1804,624.5963,350.2533,477.6651,360.8971,326.3208,217.6023,534.7167,266.618,452.1079,306.4642,133.498,237.7908,267.3642,307.8622,426.1251,509.7286,339.0096
2023-07-20,291.5061,248.3381,237.4232,397.8153,331.3256,256.4079,360.4924,254.6354,450.7313,386.8201,311.3827,536.2781,148.7072,216.0162,373.1542,298.8648,187.6173,616.5903,327.9365,263.9345,161.7209,251.324,283.7428,619.9441,348.734,473.1287,364.9549,323.6,218.2668,532.4313,264.1498,451.7685,305.462,131.4447,233.1072,267.5185,306.5132,427.7503,505.588,335.7905
2023-07-21,290.0727,249.0807,239.3399,404.4459,333.5447,257.7654,364.6544,252.9523,451.3603,387.849,312.1249,540.5623,148.9772,217.8236,376.3511,300.625,188.902,618.899,329.7689,264.2735,161.9544,251.769,284.3027,622.9345,349.8188,473.8481,366.5426,323.7821,219.5136,530.9014,264.6252,449.3206,305.7092,131.8602,231.8135,269.795,308.8485,431.1661,506.6624,337.7194
2023-07-24,284.9446,249.152,239.8237,405.4728,333.1995,258.8069,366.2726,253.1116,450.5605,387.2175,310.418,542.0011,148.0663,217.5742,373.3142,298.4531,186.9259,626.5696,329.2164,262.7532,161.769,251.5196,283.8347,619.3756,351.044,473.6844,371.0452,324.4528,219.2568,529.5738,266.8242,447.9865,305.3666,132.2699,231.3913,271.0286,308.363,430.3119,499.6483,335.342
2023-07-25,287.7493,250.5503,241.4679,412.8742,336.0604,262.9516,373.7179,256.2963,453.1522,390.4022,312.9093,552.5967,150.5536,219.445,376.5689,301.6144,188.8727,637.1237,332.761,264.5845,164.9106,254.2795,285.1496,625.148,353.6299,476.7763,372.1654,325.9469,222.072,538.0435,268.9629,450.8356,308.1083,132.3673,235.436,271.6766,311.8963,432.0874,501.334,341.1234
2023-07-26,292.1581,255.2311,242.2132,417.3054,341.9016,269.8432,378.1082,260.1103,458.7504,394.6173,317.7285,555.2887,154.9682,220.9826,377.827,304.3735,192.2212,642.274,337.4291,265.7008,167.2967,256.6117,289.3758,635.6649,354.5531,484.1639,376.7794,329.1409,225.3714,548.2586,275.0469,454.9663,312.5248,132.2887,238.3792,279.6351,314.685,435.5041,504.4614,344.0032
2023-07-27,290.3098,254.701,241.7417,413.0743,337.0798,268.255,375.4985,259.1136,456.7874,391.5631,316.0658,549.9569,153.3657,219.8641,374.6411,299.2836,190.7,637.3805,335.2378,263.6878,166.0137,256.9558,286.8326,628.8413,351.3099,479.3609,370.7211,324.9792,223.0259,545.7221,272.3467,449.1246,310.5112,130.6187,231.9313,273.2227,310.695,435.6942,501.4492,340.7576
2023-07-28,282.4406,250.868,241.4731,408.7533,330.9033,263.8761,369.2873,254.5411,450.5323,386.5016,310.4722,544.7641,149.5517,215.3414,370.8668,292.7319,189.2996,629.8221,327.9136,261.2512,164.384,254.0493,282.4909,617.4803,349.5338,472.0196,366.9726,317.7544,218.7893,538.9397,268.9593,445.481,306.0579,129.8568,226.6953,268.0246,308.8359,432.014,495.3397,338.2679
2023-07-31,276.2094,246.618,238.1898,403.9439,322.0791,259.9295,360.9879,250.6148,439.137,378.6241,303.0543,535.0731,146.7987,211.3753,365.5892,284.8958,184.6537,608.588,318.7113,258.6851,161.8408,250.3808,277.6817,595.9287,343.7314,462.0073,360.4522,311.2912,212.1044,527.056,264.3708,434.6838,299.5945,128.3418,223.5911,264.3528,305.7793,419.0093,480.1609,332.3132
2023-08-01,273.8652,247.775,242.1281,409.1707,325.5647,260.9138,360.9641,252.7033,441.4038,381.009,304.9773,540.9905,147.4379,213.2464,367.7569,288.9199,182.6151,615.6095,321.7258,258.7358,163.917,251.5551,281.1789,600.6881,345.4338,467.6092,356.105,313.7593,213.0818,529.1974,263.4043,437.3585,300.1237,129.139,225.2488,266.3494,306.8488,417.4906,479.2425,335.5096
2023-08-02,273.1884,243.6493,237.6848,402.9562,318.5383,259.5643,356.7081,247.9735,435.0065,375.9334,301.0777,541.273,147.624,210.114,364.6906,283.9316,180.4673,612.7605,317.8332,255.6985,161.0679,248.4292,277.6292,592.1643,342.2154,461.8281,354.7923,311.3256,208.8094,523.5758,262.825,437.0443,296.3474,129.1704,222.9311,263.7027,304.8072,412.9357,467.7941,331.5267
2023-08-03,264.8635,237.1139,231.6534,395.7472,307.7568,252.3285,346.3059,241.6914,424.4191,367.4798,292.3344,526.2753,145.8802,205.3164,357.0972,273.9908,175.9997,590.8442,308.5111,249.7394,156.6933,243.8086,272.815,574.5963,334.176,448.1043,348.7356,301.8033,204.3328,504.672,257.1178,427.4641,289.7604,125.2979,219.7841,259.3002,298.0983,406.239,458.2699,326.1129
2023-08-04,268.3923,238.7663,233.7621,391.1554,307.6502,256.7296,348.9206,243.6916,428.8599,369.9571,291.0873,533.6726,147.3339,206.5168,358.2427,275.7218,177.3409,591.3158,310.6347,251.0691,156.5243,245.9306,273.7322,580.3427,335.0676,451.0635,348.915,301.6796,205.0382,505.7488,258.6216,429.8156,289.8085,125.6106,220.2221,258.9511,302.2336,407.3326,463.8329,327.3953
2023-08-07,277.6824,246.0687,239.3984,400.0914,318.5205,264.2757,359.4317,250.517,441.355,381.4061,301.6266,554.5286,150.7128,212.4977,366.2123,284.9475,184.4039,617.4933,319.1829,255.5038,161.8112,250.994,280.5293,603.7796,341.2852,470.2517,359.2936,312.4539,210.0073,525.4709,263.6675,445.9024,297.5411,128.9468,227.3375,267.1113,307.877,415.8402,481.2496,337.155
2023-08-08,276.1787,246.6449,241.4038,402.3426,320.1491,261.8487,360.177,248.711,441.4345,381.5399,303.5221,551.868,151.4031,212.5689,366.7024,284.2717,181.6355,616.2641,322.966,254.4534,162.6918,251.2552,281.5358,603.2465,339.8981,472.0865,355.4557,312.1997,211.5357,524.4046,266.8778,444.5148,299.049,129.5973,230.2407,266.9688,307.6958,413.1802,486.6168,339.5414
2023-08-09,276.8444,249.6544,243.2968,407.085,323.5291,263.0293,367.453,251.7097,449.1631,386.0437,306.2747,555.9532,153.0498,214.7739,369.4604,287.286,183.2444,619.4225,328.0883,254.6171,162.8018,254.3412,282.2759,612.7354,340.1255,477.9163,356.8367,315.2343,212.117,532.2766,271.3203,448.3966,300.8408,131.2668,232.7944,271.8937,308.3887,419.3925,498.308,339.4479
2023-08-10,277.9218,249.0684,242.3356,409.6153,323.4146,264.5366,367.8621,252.1025,451.4372,386.0502,305.6292,557.7986,153.4643,215.2019,371.0832,289.2995,182.1731,624.6752,329.3593,253.1895,163.4677,254.4762,281.7909,613.2242,340.3094,478.5247,361.6258,317.2582,209.7773,532.1725,271.7677,448.2456,301.1869,131.9815,231.535,271.669,306.5473,420.2621,495.7015,340.608
2023-08-11,276.2347,249.3399,241.9444,409.4223,324.2067,266.1238,369.2774,252.9027,452.2243,386.8219,305.2242,556.5705,151.8129,215.0986,371.1195,290.1435,180.2939,626.9683,329.2593,252.2323,164.9515,254.8473,282.5422,614.9356,341.5727,477.2315,358.2923,317.1791,209.323,533.4246,269.3894,448.5851,300.4486,132.9672,230.6527,272.3663,306.1661,425.0853,494.0314,344.0281
2023-08-14,279.4201,253.1628,241.809,416.4831,330.0005,266.6893,377.9219,254.3968,460.8939,389.9884,308.7377,557.8723,154.3703,216.1575,374.5947,294.7394,182.3052,635.932,332.6306,256.5184,166.4349,257.3847,285.2309,625.1946,346.8966,481.6252,362.0453,322.0341,210.4206,535.7559,273.179,455.1389,305.2957,134.7434,231.4486,276.2051,308.4612,425.1817,502.9578,348.5197
2023-08-15,277.8032,252.4905,239.6818,412.338,328.6608,267.0984,379.8025,254.5794,460.5116,388.3105,308.7365,551.8188,154.0476,215.3237,373.2457,291.7954,182.7267,639.1681,330.1339,256.2633,166.3307,253.3585,284.8078,622.6803,343.0627,482.8092,357.306,320.3129,210.0218,537.7572,274.5925,451.4161,304.6524,133.4523,226.9287,277.1939,306.2557,426.3221,491.6629,352.5782
2023-08-16,275.5127,254.5462,241.7762,415.8204,330.9582,264.9599,383.7773,256.3416,458.5704,390.5439,309.9689,553.2672,154.4292,216.3742,372.6281,297.6754,183.8314,647.7436,331.3546,257.0755,167.7603,252.2997,286.3604,623.8016,347.612,485.6702,359.3501,320.794,209.4244,536.7777,273.6756,454.2039,306.5422,133.4337,226.3276,278.1317,308.3005,429.3076,492.8362,351.8376
2023-08-17,272.5826,254.514,243.86,421.0207,331.2511,265.7469,384.6387,256.7667,462.0975,390.8454,310.5478,559.2511,154.4055,217.3672,374.1168,300.8271,183.6399,650.7364,331.9576,259.5519,166.8461,254.6908,286.5216,630.1548,349.3976,486.048,362.2111,321.8834,210.8073,535.4712,274.3592,457.8063,307.9412,132.4583,228.2921,278.6161,311.1602,433.4421,498.5562,353.6619
2023-08-18,271.1505,252.9012,243.0868,421.4085,330.004,265.7749,382.37,255.2603,455.8279,385.9092,306.6584,553.9407,152.571,216.895,374.1016,299.1908,181.9874,654.7434,328.4539,258.3748,165.8427,252.5651,285.8922,625.4911,345.0318,481.7331,361.5858,319.9765,208.0265,534.689,272.9406,453.1153,307.5068,132.491,226.7866,275.3675,309.8642,433.4522,493.3588,352.548
2023-08-21,273.2977,255.069,242.8321,433.8629,337.6414,267.6054,383.8348,256.9262,462.2102,390.8298,311.5481,562.4699,154.5298,220.1933,378.2304,301.2876,185.6128,672.0588,331.2191,261.5238,169.2555,255.6825,289.5057,640.8196,347.1855,490.6382,366.8756,324.2693,208.9417,541.9393,277.6017,458.5799,310.6485,134.7046,231.6127,279.1711,310.4479,436.272,502.5716,355.1026
2023-08-22,271.9381,253.5261,242.066,433.825,337.636,264.975,384.3758,258.6387,458.3772,388.0703,311.5956,557.5084,152.5529,218.7718,376.5393,302.3322,186.2788,660.9462,330.9968,260.5667,168.2713,255.2832,289.4163,640.8929,342.59,489.053,370.1148,324.1914,209.4894,540.1906,277.0031,455.016,310.4692,133.5015,231.5381,275.1959,310.4536,435.245,494.7182,352.2043
2023-08-23,271.0946,250.584,238.8028,430.4876,331.3691,263.3379,381.8253,256.7356,453.7508,383.1014,309.8091,551.6243,152.1495,216.7326,375.6036,298.6147,183.8057,649.3641,327.6182,257.9302,167.9121,252.0597,287.9688,635.4089,336.9483,482.9904,365.6589,318.3835,207.8209,539.7988,277.0144,447.2664,308.9835,132.2912,231.3206,273.7629,308.6341,432.8671,491.1954,354.1693
2023-08-24,275.0034,251.4972,241.7489,428.6124,333.3589,263.9067,384.3901,256.972,456.2089,386.7329,311.057,561.6943,152.0288,217.7808,377.013,300.5383,184.2023,643.7707,330.6816,257.7865,169.0176,252.9657,290.7088,637.4378,342.4351,487.4284,365.0964,318.7441,207.4471,546.048,277.0709,447.7245,312.5809,131.5357,229.6819,276.0821,309.2234,432.2869,493.3564,358.4909
2023-08-25,271.9413,248.2013,239.1168,421.7799,330.0014,262.6274,382.9612,253.9968,450.2905,382.4806,309.5111,555.0686,148.6166,215.5847,375.4488,294.2924,179.7503,634.5992,327.6562,254.8604,166.5672,251.0438,287.823,629.8105,338.4475,482.8556,360.0402,312.9229,204.2313,538.7345,272.9127,444.7634,309.0518,130.3815,226.8274,277.1715,306.9899,431.9687,487.1672,356.7005
2023-08-28,271.5863,248.1851,237.7462,421.4522,329.7449,261.4826,380.4361,254.3036,450.0824,384.407,307.9498,549.8558,150.443,215.7236,375.153,292.492,179.2762,629.5751,328.2591,254.6625,166.5685,251.8344,288.6953,629.7466,339.8871,482.6364,356.7183,312.7873,203.8649,538.9142,276.5196,446.4686,307.3478,129.7772,226.5398,276.122,306.466,424.8144,484.4358,357.1033
2023-08-29,272.64,249.0376,237.8981,425.0259,331.4947,260.4136,384.317,255.2915,452.1643,383.0753,308.7619,545.37,149.6435,216.4954,375.8996,293.3108,176.8829,626.1301,331.4536,255.1083,165.9891,255.0532,290.5233,632.1931,339.7865,481.9214,356.9995,311.4446,202.3745,542.3238,274.1636,451.4027,307.091,128.8578,225.2122,276.5592,305.4009,421.552,490.1455,357.5649
2023-08-30,273.6387,252.2686,239.3901,429.3696,337.5922,260.2927,391.3742,256.3351,456.8831,388.2004,311.206,557.0849,150.7147,219.4978,378.8001,299.2945,182.19,641.204,337.1957,257.8454,167.0176,257.4914,294.2765,644.1414,343.1126,490.1319,361.0033,317.693,204.403,547.5455,275.6548,457.8769,312.9679,130.1503,230.5134,280.0307,307.2072,421.197,497.6145,362.8353
2023-08-31,275.6647,252.3761,242.6547,434.9585,339.1234,261.8325,393.5017,259.8526,460.6887,391.1418,312.3979,560.6752,152.6146,222.2557,379.7622,302.4524,182.1044,637.5252,337.9995,258.6739,167.6657,261.3872,295.5283,651.8846,345.4864,491.7746,364.259,319.7608,205.1705,555.5358,278.4751,460.9958,314.1772,132.2598,228.4327,279.3998,309.8943,426.6186,501.5236,367.7058
2023-09-01,276.7806,253.4808,241.6615,434.9618,339.2016,261.6224,393.1912,260.2648,459.0533,389.7548,314.0427,560.6122,154.436,222.559,377.3356,303.5954,183.7032,638.3933,338.6597,257.5827,167.7647,260.1293,297.9273,657.6566,340.8841,491.0408,359.9659,320.0353,203.9439,554.4169,277.5426,461.9895,314.5173,132.9085,228.2804,279.431,311.6819,427.4161,508.9588,366.3494
2023-09-04,280.7261,255.4114,241.504,439.3139,342.1666,262.044,398.1944,262.939,463.3686,395.1226,318.3153,565.6215,154.2987,223.7268,381.0419,306.8958,188.2484,646.7558,342.3497,260.1881,169.1661,263.2871,300.6123,664.3762,346.3468,496.6482,363.2765,322.3989,206.6781,558.0976,278.7293,464.2818,317.4936,133.7281,232.3246,279.3327,314.1296,429.4065,511.3957,369.702
2023-09-05,281.6182,259.9664,241.4727,448.5734,348.9282,265.9614,408.3949,266.34,471.7746,402.6363,323.5155,580.0531,155.6688,226.8274,386.4388,311.9581,191.8688,659.408,347.0524,263.2015,171.5436,267.6689,306.1256,681.6915,350.3628,507.6385,372.1632,327.125,208.4124,571.8124,282.081,474.8952,322.942,135.4232,237.212,285.2276,319.977,435.6588,521.4602,374.1455
